MRK,5.613628235414144e-05
KLAC,-0.0002535354520609442
ETR,0.00016912353269348993
BLL,-6.81080882870256e-05
AMGN,4.373954574915571e-05
ALXN,0.0008422769959536062
MGM,-0.00020901611642883575
A,-0.00045429113859083337
WEC,-0.00015465520549658428
UHS,0.00014382548397912488
CCI,-0.0002447870883637325
WYNN,0.00013948803442046046
ITW,-0.0004291275709457009
WAT,-0.000508019881802461
ILMN,2.8768480302378195e-05
FTNT,-0.0005539381030220749
JPM,-0.0005435976463166518
TWTR,0.0007440323386046573
VMC,-0.0004733659546489071
FBHS,-0.00014603487091787335
DLR,-0.0004980111419644876
CBOE,-0.0005816833416371727
SEE,5.845668537605866e-05
O,1.547128478980666e-05
SIVB,-0.0008714719697155752
MTD,-0.0006537587201740853
K,0.00019882145838247828
TROW,-0.0002523683172245423
FMC,-0.00024395509477891631
MLM,-0.0005256937761498258
ABBV,-0.00036023486789406284
V,-0.0006796120226831288
RTX,3.6541962464644284e-06
ADP,-0.00035478439918944536
MET,0.00013052045133117146
WDC,0.0007083176075818484
AEE,-0.0002313478966878872
PNR,0.00014531197946789995
GIS,0.00033619433670976917
LYB,-0.00015997818391014953
WFC,0.0001631679787149918
NWSA,0.00015168572186058396
TMUS,-0.0009085255744012081
GS,-0.00011325946614126825
PSX,-0.00040061187204116697
ADS,0.0006274804176100491
BSX,-0.0008233306498541047
L,-0.0002005341591367965
SYY,-0.0004973925081852182
ABT,-0.0001881074041983248
CE,-0.0006010020666013995
BDX,-0.000533374275000007
FLIR,-0.0005511850688662098
UAL,0.00023636727298462465
ED,-0.00016231097257749376
NSC,-0.00021086865122576284
MCO,-0.0005411205586714513
WY,6.678965896524167e-05
BKNG,-0.0005613977765458644
IVZ,0.0005336303916804566
JNJ,-0.00018280395318001562
BR,-0.0009340658082511634
MPC,-0.0004046190575262761
ODFL,-0.0005247497795282723
HIG,-0.00024257255043414223
EOG,-9.322128961187792e-05
CDNS,-0.0007613067722263417
PRU,-7.945267361197845e-05
PNW,-0.00015467543678103504
SHW,-0.0003050151983613508
VRSK,-0.000550667182705414
MKC,-0.0004038022745140589
PWR,5.609675728948166e-05
CFG,-0.0004639481416122996
REGN,0.000575555152866473
ANSS,-0.0007035388206337015
JCI,0.0005177522829423556
CPB,0.00016700158539034526
WAB,5.133850008000505e-05
QCOM,0.0006677551455264389
PAYC,-0.0014311811837853644
BK,-0.00024557440948552457
MTB,-0.0003383002638270945
FITB,-0.00048269030224257843
JWN,0.0008143621795876828
KSS,0.00027587916753787656
FISV,-0.000752274982801852
WBA,0.00032084936825378527
MCK,0.0006164088459456729
LIN,-0.00010779163707839722
ECL,-0.00033603913993866276
ALL,-0.0003662078782261225
MS,-0.00016074351252835074
UNM,-0.00029436392172911216
IPG,-3.643918991026382e-05
NVDA,-0.0025613795146917635
AMD,-0.0007938858971678867
XEL,-0.0002469797509006376
IEX,-0.0005892629810221772
AVB,7.88648027990542e-05
STX,0.0005736658798833501
KIM,0.0007930466973025236
MAA,-0.0001734814797295231
NEM,-0.0006552691753274383
CMS,-0.00029177054359147696
HPQ,-4.183006830137302e-05
CAG,-0.00023785556769163137
CTL,0.0012329991451517424
HRB,0.000449510795137234
TJX,-0.00019575709334995444
ANTM,-0.0006177630856741463
LRCX,-0.0007764701686885883
CCL,-0.0003111003312073441
COO,-0.0003191502352855053
ARE,-0.0003263344006869809
PEAK,0.0007931091665583107
NVR,-0.0009767715342517737
CTAS,-0.0008744268178630052
MCHP,-0.0005475292511171233
ADM,0.00023954426934118164
ACN,-0.0005329495225625381
DRI,-0.0006046286870761395
NBL,0.0006778485232860874
BAX,-0.0005458859710553548
ORLY,-0.0001522551129239424
EBAY,-0.0003888035576317487
CSCO,-0.000423202865358173
KEY,-0.000331034864580016
FANG,-0.0006533747434090762
HAS,-0.0003972955626549553
LKQ,4.703369202609883e-05
WM,-0.0005046109345093652
DXCM,8.198358783425772e-05
GM,7.263042700042161e-05
MCD,-0.0005630606826251279
FCX,0.001243804564177192
SWK,-0.00040917127262408433
XOM,0.0002914809503098999
NOC,-0.0008518226964272449
CNP,-2.3237935434295533e-05
ICE,-0.00053210346360371
NKE,-0.0002687834394759248
RHI,0.00012562751502200257
CMG,0.0008209298944204688
DVN,0.0010871994973115353
HES,0.0005988613858154332
MRO,0.0010385902256647953
DHI,-0.0005134687358581146
ALB,-0.0002753027616693315
SBAC,-0.0003072731233111902
IQV,-0.00047136339698636943
APTV,-0.0002232658561906723
LMT,-0.000559175693783692
IBM,0.00018495958555391523
MAS,-0.0004979816219631145
EW,-0.0006316933531170082
RF,-0.0005442949698492871
SNA,2.8753672037172922e-06
SYF,8.326551564149475e-05
JBHT,-0.0003172996259414272
KEYS,-0.00040606012817641287
CME,-0.0006277276230840992
TSCO,0.00037705936800572855
AAP,0.000688964585871854
TDG,-0.0004159862349486125
CVX,-3.4797293623283415e-05
NWS,7.81740979185136e-05
INTU,-0.0007469027983818683
DUK,0.00011597163590630808
SPG,0.00034291459002726223
ESS,-0.00011228456514959941
CBRE,-0.0002057331751987639
PLD,-0.0004312201080701425
HII,-0.0008403304233710156
ABC,0.0001875295734405625
MU,0.00016736293438754485
SRE,6.227579512697814e-05
AIV,-2.6351575346296957e-05
AMT,-0.00024234233082392884
PCAR,0.0002340815864119452
BA,-0.001010318687315792
MNST,-0.00031292219393002046
FRT,0.00027878289178484523
REG,0.00022113855871273714
WMB,0.0013397569817186342
PEP,-3.2203758507559255e-05
CTSH,-0.0003574544801290503
GD,-0.00038825268579684814
LEN,-8.174575540924884e-05
EQIX,-0.0006988423739473758
HLT,-0.00040923891657050426
AXP,2.454394491646452e-05
OXY,0.00017591193366083642
CL,0.00013647364372950033
IPGP,-0.0009767744569801672
GPC,0.0002508627263660877
AON,-0.0004885224217681783
LNT,-0.00024057838892176589
INTC,-0.000303115151525214
GPS,0.0006946696064385062
NDAQ,-0.0006636485740022629
ULTA,-0.0005497030989460807
MSFT,-0.0007594676965865284
UPS,9.416745054080241e-05
GOOG,-0.0006436597569721979
PKG,-0.00032873840074077484
HAL,-0.00015570891293784404
GE,0.0008183515175545165
WST,-0.0004927819705033779
BXP,0.00016274773727751276
SYK,-0.000611204845020748
MYL,0.0007910860366189885
LHX,-0.0008428211361311921
GILD,0.00047511470237250744
TIF,0.00017807419203576524
AME,-0.00026353107563052236
EXPE,-0.00010585899523245449
TSN,-0.0006304868662556674
HOLX,-0.00036000002878132896
USB,-6.495111914687698e-05
VAR,-0.0004348043455247041
EFX,-0.0002747748039632497
STT,-0.00014373990531209836
BLK,-0.000363941881548802
PKI,-0.0005125065730066057
EXC,1.469383874860521e-05
PPL,0.00025833968126917547
UNP,-4.612698271264894e-05
TXN,-0.0006338106812366645
WRB,-0.0004405244403668446
FFIV,-9.070974549892713e-05
PXD,-7.559528552602498e-05
GOOGL,-0.0006315334099340525
MOS,0.000905898265282791
GPN,-0.0010563258349623652
VTR,0.0007212168700586152
UNH,-0.0008823752228977743
ALLE,-0.000297321307961745
RSG,-0.0005435669674731876
SO,0.00012096711772521927
KR,0.0004504936635363989
DOV,-0.00017248780537708236
CHRW,-0.00015096160957906493
TRV,-0.00026407672413367514
GWW,1.4371750173427186e-05
BKR,0.0009167090775376841
CAT,-0.00043488339646146257
PH,-0.00015775201999685093
FLT,-0.0002567548428534276
ROL,-0.0008910157178504182
GLW,-8.376034884801861e-05
HFC,-0.0002455181920125306
TMO,-0.0004953836010048667
PG,0.00033218025553852654
EXPD,-0.00035142345260331487
LVS,-8.60113834351469e-05
PNC,-0.00048217824831420567
JKHY,-0.0007255231330817656
ZTS,-0.0006959378040135741
KMI,0.0014666379526024468
HRL,-0.00027610221396986696
CF,0.0006997181577042239
SBUX,-0.00032629825802149863
TAP,0.00015029630066513711
EIX,0.00010371776565348556
NI,-0.0003692179398439997
GL,-0.0005236311438180177
BEN,0.0007533389238743247
CDW,-0.0007656745830463084
VRSN,-0.0008064381488673832
DD,-0.0003085673584271301
ETFC,-0.0009140150722582018
UAA,0.0012192726594458124
ZION,-0.0006573262151246748
ABMD,-0.002076400019160482
COP,0.00022916439505258458
PVH,-0.00010488526957392482
VFC,5.781640801962216e-06
IDXX,-0.0010039281028412276
NWL,0.0006277691673461464
COF,2.5462634426218958e-05
HBAN,-0.0002993815649580823
PHM,-0.0002946119774556875
TPR,-0.00024326466534683623
MMC,-0.00041152190278243375
LUV,-8.704059792376048e-05
KO,2.437745596150824e-05
MO,-6.373223526141542e-05
PAYX,-0.00027496568691517725
EVRG,-0.0002446204059708039
SLB,0.0004127728534534721
AJG,-0.00048212955740529854
PPG,0.00018859353528156438
ROP,-0.0005578928510524201
PBCT,-0.00016457838926006678
AWK,-0.0005411650672137192
FIS,-0.00040120313683825464
LH,-0.00048547453533339394
KSU,0.0002150758781435969
WMT,0.00010112128574403856
NCLH,6.621783960618955e-05
COG,0.00048433810285158143
CLX,-9.45497684648824e-05
STE,-0.00033527223741745615
AIG,8.813461864799287e-05
IRM,0.00027938558018993114
D,0.00024640199349719113
FLS,0.0005237761214002038
BWA,0.0003200581848101184
HD,-0.0006060954198265431
TXT,-0.0003558257261509838
XLNX,-0.0003763230443688151
CMA,-0.0007379270031494137
CERN,0.00025924351394492675
HOG,0.00077615436620814
CHTR,-0.0003429259111874214
NUE,-4.989935437212261e-05
ALGN,-0.001602530640271803
CVS,0.0005349136654988492
NFLX,-0.001741126294579206
CPRT,-0.0011434815119771603
DG,-0.00022076027078191625
URI,-0.00011995924300305746
JNPR,7.073435844990216e-05
ETN,-3.7286977132586805e-06
TEL,-0.0003695948282477968
DAL,0.00012909814645378678
RL,0.000875003327595996
DLTR,-0.0001971762727028574
AVY,-0.0007404838429069823
DHR,-0.0004589870038044716
XRX,0.0005326330561554605
SJM,-1.6593523765494492e-05
ADI,-0.0004051235844351296
CMCSA,1.731890618119713e-05
MMM,-0.00015507707389720578
AEP,-0.00011803782080515934
LLY,-6.569581284135735e-05
VNO,0.00036382167942998397
DGX,-0.00042500380029536315
STZ,-0.0009459493043949452
COTY,0.0005252661397688621
NTRS,-0.00043089202872769144
DIS,7.694956807209621e-05
ALK,5.02155815335044e-05
LYV,-0.00031403696507146004
HCA,-0.0001634583127643274
XRAY,0.00018784247395252335
BMY,0.0003193004574071823
CAH,0.00046151243354885244
UDR,-0.00014294829166490615
TTWO,-0.0013056498236206234
CSX,-0.00041385471572297336
EMN,-0.0002474820769209038
SCHW,-0.0005625648077287701
APH,-0.0004712711429852017
CNC,-0.0005340299235284024
AVGO,-0.0007337312090585328
YUM,-0.00048351213916319986
MSCI,-0.001299624227414392
AAL,0.0005080960481086319
J,-0.00018915197263200803
BBY,-0.0005949997365986703
OMC,0.000111751813653889
ATO,-0.00045492319828305543
KMB,0.0001955597850230365
C,-0.00015067974273766008
DISCA,0.0007292711562592943
PFE,-0.00012278446519696425
F,0.0005360394328246012
CRM,-0.0006215607194641041
PRGO,0.001237416553055028
HSIC,5.7210633013147355e-05
AKAM,0.00015910534672854964
HST,0.0003659490555795094
DPZ,-0.0010373419967558964
IP,0.00016412529245011395
MXIM,-0.0005203170094724726
MA,-0.0007793197559601215
MDT,-2.4608892007566717e-05
MAR,-0.0006341053591146372
OKE,7.691692063192171e-05
ZBRA,-0.0003438191548892696
APD,-0.00016040682859804617
ZBH,7.614592736489744e-05
LOW,-0.0001417037215390328
BAC,-0.0004517692094992889
COST,-0.00030294568428197537
CHD,-0.00016095657787432562
WHR,0.0004034252739519586
CI,-0.0004319762848660934
PEG,-0.00018951029427555823
CTXS,-0.0006947277141050114
AMAT,-0.0005505495250881296
NOV,0.0009158611387845831
ISRG,-0.0009578199053996031
T,0.00010629208548506783
CXO,-0.0002115293272372494
IT,-0.00036331407185190946
LNC,-7.026499781703763e-05
RCL,-0.00015636347397255822
DRE,-0.0002631599522748514
FDX,-0.00028821539064850094
SLG,0.0003343902576603292
AMP,7.851756202318805e-05
BIIB,0.00054901972514348
CB,-0.0001955048197279904
FE,0.00029318365550721917
ROK,-0.0003435285635952204
CMI,1.3142397139097023e-05
ORCL,7.807694328498441e-05
WU,6.396816847787186e-06
DTE,-0.00016841359098188657
ES,-5.197975492368013e-05
DISCK,0.0007767002633183022
EMR,2.792060118162897e-05
ROST,-0.0005286006038379687
MKTX,-0.001051480612376477
EXR,-0.0003927715789767388
ADSK,-0.0006630651127534881
EA,-0.0008585975441953714
PGR,-0.0009353536838875812
INFO,-0.0006500192771892524
DE,-0.0004134595138628215
NRG,0.000246692633014282
AMZN,-0.0017356788011068812
FB,-0.0007742658447944076
MHK,-0.00029181825626438596
PFG,-5.6074568265649786e-05
PSA,-3.05913805510543e-05
HSY,0.0002330813674927783
APA,0.0009045524894295594
INCY,0.0006752973931265347
XYL,-0.0007058309767859616
LDOS,-0.00028615568324046677
AFL,-0.0004264783152706236
AIZ,-0.0002648810888100738
HUM,-0.000741521000839021
MDLZ,8.492400614079846e-05
NLSN,0.0005605926672922824
AOS,-0.0008421229432905048
WELL,0.0005607794249234175
SPGI,-0.0007940470285831556
FRC,-0.0006147729184898394
NEE,-0.0004397926456739684
SWKS,8.034434502263755e-05
DVA,0.00036253887631096984
RJF,-0.0004190762499645342
HBI,0.0007223414574587961
DISH,0.0011179069617764574
WLTW,-0.0002690872228756211
AES,0.0003453752205747331
NTAP,-0.0004360636022758801
RMD,-0.0004781161954325291
IFF,-0.0003429522305957531
LEG,0.00014162462610256728
ADBE,-0.0012017717333196185
TFX,-0.0008688588402724245
KMX,0.0002182241863516226
PM,7.166463435355873e-05
AAPL,-0.00032837916439124303
DXC,-0.0010812808352013877
AMCR,0.00010069145389540014
AZO,0.00014628578134089852
SNPS,-0.0007155490697388479
VRTX,-3.561230171451639e-05
FAST,4.176119970750714e-06
NOW,-0.00081146717719543
VZ,-1.7600971175583424e-06
ANET,-0.0014472618345217358
LB,0.0013398301242917286
CINF,-0.00034707251971202176
GRMN,-3.0414709742933203e-06
HON,-0.0004036723404272251
FTI,0.0006907851925237197
MSI,-0.000499805349166314
TFC,-0.000294643813528092
VLO,-0.0007321745858146907
ATVI,-0.0011983646289323922
EQR,0.0002559483437384578
RE,-0.00037308196475027835
DFS,1.1835318557451622e-06
